transaction_id,amount,customer_age,hour,transaction_type,merchant_category,card_type,country,device,is_fraud
TXN104433,306.8,62.0,0,purchase,travel,credit,Ethiopia,Web,0
TXN104434,9.06,49.0,16,purchase,travel,credit,Somalia,mobile,no
TXN104435,39.52,30.0,20,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104436,51.68,50.0,13,cash_withdrawal,,debit,Kenya,mobile,0
TXN104437,183.03,51.0,18,transfer,travel,debit,Somalia,mobile,0
TXN104438,587.38,50.0,20,purchase,grocery,debit,Somalia,mobile,0
TXN104439,33.04,73.0,20,transfer,telecom,debit,Somalia,web,0
TXN104440,248.87,22.0,16,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104441,213.08,73.0,13,purchase,telecom,credit,Somalia,mobile,0
TXN104442,30.53,20.0,7,transfer,,debit,Somalia,mobile,0
TXN104443,61.17,24.0,20,purchase,telecom,credit,Somalia,WEB,0
TXN104444,63.25,97.0,20,purchase,grocery,debit,Kenya,web,0
TXN104445,459.22,39.0,8,transfer,electronics,debit,Somalia,web,0
TXN104446,23.94,62.0,7,cash_withdrawal,travel,debit,Somalia,WEB,0
TXN104447,192.63,40.0,12,transfer,grocery,debit,Somalia,web,0
TXN104448,48.81,47.0,16,transfer,electronics,debit,Somalia,mobile,0
TXN104449,157.51,35.0,18,transfer,,credit,Somalia,mobile,0
TXN104450,65.37,,6,purchase,travel,credit,Somalia,mobile,0
TXN104451,103.63,73.0,16,cash_withdrawal,travel,debit,Kenya,mobile,0
TXN104452,214.49,70.0,0,cash_withdrawal,travel,debit,Somalia,Web,0
TXN104453,195.66,,4,purchase,telecom,credit,Somalia,web,0
TXN104454,241.57,50.0,5,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN104455,7.38,22.0,1,transfer,telecom,debit,Somalia,web,0
TXN104456,141.34,66.0,15,cash_withdrawal,travel,debit,Kenya,web,0
TXN104457,18.1,45.0,21,purchase,telecom,credit,Ethiopia,mobile,0
TXN104458,64.51,25.0,4,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104459,95.45,32.0,4,purchase,travel,debit,Djibouti,mobile,0
TXN104460,61.85,69.0,11,transfer,,credit,Ethiopia,web,0
TXN104461,87.98,21.0,2,purchase,electronics,debit,Somalia,mobile ,0
TXN104462,679.5,51.0,15,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104463,17.43,22.0,5,transfer,travel,credit,Kenya,web,0
TXN104464,135.04,50.0,14,cash_withdrawal,telecom,credit,Ethiopia,web,0
TXN104465,60.5,74.0,14,purchase,telecom,debit,Kenya,mobile,0
TXN104466,17.13,22.0,15,transfer,telecom,credit,Kenya,mobile,0
TXN104467,20.74,55.0,19,purchase,travel,debit,Somalia,web,0
TXN104468,357.76,,12,cash_withdrawal,travel,debit,Somalia,web,0
TXN104469,254.03,43.0,11,purchase,,credit,Somalia,web,0
TXN104470,285.07,,9,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104471,572.59,21.0,13,cash_withdrawal,electronics,credit,Djibouti,web,0
TXN104472,28.03,56.0,1,transfer,travel,credit,Somalia,mobile,0
TXN104473,52.7,,2,transfer,grocery,credit,Kenya,web,0
TXN104474,132.76,43.0,8,purchase,telecom,debit,Somalia,web,0
TXN104475,79.35,50.0,10,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104476,65.03,,10,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104477,53.14,,21,transfer,travel,credit,Somalia,Mobile,0
TXN104478,108.1,37.0,9,transfer,electronics,credit,Djibouti,mobile,0
TXN104479,102.85,33.0,13,transfer,travel,debit,Somalia,mobile,0
TXN104480,21.13,,8,transfer,electronics,debit,Somalia,web,0
TXN104481,76.58,62.0,19,purchase,electronics,credit,Somalia,web,0
TXN104482,96.75,72.0,20,purchase,travel,debit,Somalia,web,0
TXN104483,101.36,73.0,9,purchase,telecom,debit,Somalia,mobile,0
TXN104484,28.3,43.0,21,purchase,,credit,Somalia,mobile,0
TXN104485,162.7,40.0,8,transfer,telecom,credit,Somalia,web,0
TXN104486,3.06,,4,purchase,electronics,debit,Somalia,web,0
TXN104487,52.59,48.0,7,purchase,telecom,credit,Somalia,mobile,0
TXN104488,181.81,69.0,10,purchase,,credit,Ethiopia,mobile ,0
TXN104489,99.58,59.0,0,transfer,,credit,Somalia,mobile,0
TXN104490,36.32,29.0,20,cash_withdrawal,,debit,Somalia,mobile,0
TXN104491,142.47,18.0,9,transfer,grocery,debit,Kenya,web,0
TXN104492,100.55,59.0,0,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104493,190.9,,21,cash_withdrawal,travel,credit,Kenya,web,0
TXN104494,159.37,20.0,6,purchase,electronics,debit,Ethiopia,web,0
TXN104495,113.03,68.0,13,purchase,,credit,Somalia,web,0
TXN104496,80.37,43.0,4,purchase,travel,credit,Somalia,web,0
TXN104497,17.15,26.0,16,transfer,telecom,credit,Somalia,web,0
TXN104498,36.35,59.0,21,transfer,electronics,credit,Ethiopia,,0
TXN104499,65.18,,20,purchase,grocery,debit,Somalia,web,0
TXN104500,109.74,33.0,5,transfer,grocery,credit,Kenya,mobile,0
TXN104501,86.51,,15,transfer,travel,credit,Kenya,web,0
TXN104502,40.79,67.0,10,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104503,0.78,31.0,9,transfer,travel,credit,Somalia,web,0
TXN104504,82.28,,14,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104505,40.36,,6,purchase,electronics,debit,Somalia,mobile,0
TXN104506,159.19,50.0,22,transfer,travel,debit,Somalia,web,0
TXN104507,2.91,67.0,1,cash_withdrawal,travel,credit,Somalia,,0
TXN104508,105.49,41.0,11,transfer,telecom,debit,Kenya,mobile,0
TXN104509,340.59,,18,cash_withdrawal,electronics,credit,Ethiopia,mobile,0
TXN104510,159.38688836402818,30.0,1,cash_withdrawal,grocery,debit,Kenya,web,1
TXN104511,76.56,19.0,15,transfer,telecom,debit,Kenya,web,0
TXN104512,11.5,24.0,5,purchase,,debit,Somalia,mobile,0
TXN104513,117.92,65.0,2,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104514,95.96,,1,purchase,electronics,credit,Somalia,mobile,0
TXN104515,62.78,36.0,19,transfer,telecom,credit,Somalia,mobile,0
TXN104516,88.42,42.0,4,transfer,electronics,debit,Kenya,Mobile,0
TXN104517,272.27,64.0,10,purchase,electronics,debit,Djibouti,mobile,0
TXN104518,26.22,39.0,2,transfer,travel,debit,Somalia,web,0
TXN104519,2.74,28.0,2,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104520,237.37,50.0,21,purchase,,debit,Somalia,web,0
TXN104521,103.28,,4,transfer,telecom,debit,Somalia,web,0
TXN104522,265.59,38.0,21,transfer,telecom,credit,Kenya,web,0
TXN104523,109.04,56.0,22,purchase,grocery,debit,Kenya,web,0
TXN104524,199.39,37.0,10,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104525,67.39,25.0,2,purchase,telecom,debit,Kenya,web,0
TXN104526,166.29,59.0,12,transfer,travel,debit,Somalia,web,0
TXN104527,293.08,,20,transfer,telecom,credit,Djibouti,web,0
TXN104528,101.87,,7,purchase,electronics,credit,Kenya,web,0
TXN104529,23.93,42.0,19,cash_withdrawal,grocery,credit,Somalia,web,0
TXN104530,37.57,42.0,9,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104531,26.57,50.0,1,cash_withdrawal,telecom,debit,Ethiopia,Web,0
TXN104532,34.02,19.0,3,purchase,grocery,credit,Somalia,web,0
TXN104533,43.91,36.0,17,cash_withdrawal,electronics,debit,Somalia,,0
TXN104534,97.2,63.0,18,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104535,106.41,37.0,3,cash_withdrawal,grocery,credit,Ethiopia,web,0
TXN104536,66.72,59.0,19,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104537,114.67,58.0,8,transfer,grocery,debit,Kenya,mobile,0
TXN104538,10.21,59.0,15,purchase,grocery,credit,Ethiopia,mobile,0
TXN104539,11.03,46.0,5,purchase,telecom,debit,Ethiopia,web,0
TXN104540,22.62,23.0,3,cash_withdrawal,travel,credit,Ethiopia,web,0
TXN104541,87.6,34.0,8,purchase,grocery,credit,Somalia,mobile,0
TXN104542,28.9,42.0,12,purchase,telecom,debit,Somalia,web,0
TXN104543,39.97,55.0,8,transfer,telecom,debit,Somalia,mobile,0
TXN104544,61.36,21.0,5,purchase,telecom,credit,Somalia,Web,0
TXN104545,200.47,47.0,20,transfer,electronics,debit,Ethiopia,web,0
TXN104546,1.68,37.0,18,purchase,telecom,debit,Ethiopia,web,0
TXN104547,125.77,20.0,13,transfer,telecom,debit,Somalia,mobile,0
TXN104548,132.63,40.0,20,transfer,electronics,credit,Somalia,mobile,0
TXN104549,192.33,68.0,14,purchase,electronics,debit,Somalia,mobile ,0
TXN104550,323.93,35.0,2,transfer,telecom,debit,Somalia,mobile,0
TXN104551,2.44,43.0,4,transfer,grocery,credit,Somalia,,0
TXN104552,20.04,73.0,20,purchase,travel,credit,Kenya,mobile,0
TXN104553,260.77,53.0,17,transfer,electronics,credit,Kenya,web,0
TXN104554,73.61,25.0,13,transfer,travel,credit,Ethiopia,mobile,0
TXN104555,99.78,34.0,15,transfer,electronics,debit,Somalia,mobile,0
TXN104556,130.53,48.0,13,transfer,telecom,debit,Somalia,mobile,0
TXN104557,136.38,54.0,8,transfer,electronics,credit,Ethiopia,mobile,0
TXN104558,322.13,62.0,14,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN104559,695.09,74.0,6,transfer,travel,debit,Somalia,mobile,0
TXN104560,152.82,50.0,13,transfer,grocery,debit,Somalia,mobile,0
TXN104561,40.63,44.0,5,transfer,telecom,credit,Ethiopia,mobile,0
TXN104562,254.18,62.0,20,transfer,travel,debit,Kenya,mobile,0
TXN104563,6.06,21.0,14,purchase,travel,debit,Ethiopia,web,0
TXN104564,31.53,,19,cash_withdrawal,,credit,Somalia,WEB,0
TXN104565,273.21,43.0,7,purchase,telecom,credit,Kenya,web,0
TXN104566,35.52,49.0,1,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN104567,29.92,41.0,7,transfer,grocery,credit,Somalia,web,0
TXN104568,17.84,63.0,0,transfer,electronics,debit,Djibouti,mobile,0
TXN104569,235.17,52.0,16,cash_withdrawal,electronics,credit,Kenya,web,0
TXN104570,83.19,54.0,18,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN104571,134.83,49.0,4,purchase,telecom,debit,Ethiopia,mobile,0
TXN104572,32.79,24.0,21,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104573,824.7266806658419,50.0,23,transfer,telecom,credit,Somalia,web,1
TXN104574,171.26,48.0,15,purchase,travel,debit,Somalia,web,0
TXN104575,44.98,72.0,6,cash_withdrawal,travel,credit,Kenya,mobile,0
TXN104576,63.45,29.0,6,cash_withdrawal,telecom,credit,Kenya,Web,0
TXN104577,28.24,,17,purchase,grocery,credit,Kenya,web,0
TXN104578,450.4,41.0,17,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104579,124.48,25.0,1,transfer,travel,credit,Kenya,web,0
TXN104580,327.17,49.0,14,purchase,grocery,credit,Somalia,mobile,0
TXN104581,43.38,,13,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104582,182.73,55.0,17,transfer,telecom,credit,Ethiopia,mobile,yes
TXN104583,174.22,39.0,8,cash_withdrawal,telecom,debit,Somalia,Mobile,0
TXN104584,141.18,,13,purchase,telecom,debit,Somalia,Web,0
TXN104585,404.5,,4,cash_withdrawal,,credit,Somalia,web,0
TXN104586,60.02,69.0,10,cash_withdrawal,electronics,credit,Somalia,web,0
TXN104587,16.81,37.0,7,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104588,133.66,73.0,4,transfer,electronics,credit,Kenya,Mobile,0
TXN104589,156.81,31.0,10,transfer,telecom,debit,Kenya,web,0
TXN104590,102.7,50.0,4,cash_withdrawal,grocery,credit,Somalia,web,0
TXN104591,27.8,27.0,16,cash_withdrawal,electronics,credit,Somalia,web,0
TXN104592,84.25,33.0,21,purchase,,debit,Somalia,web,0
TXN104593,44.91,,3,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN104594,66.92,44.0,14,purchase,electronics,credit,Somalia,mobile,yes
TXN104595,397.7692520325146,45.0,1,transfer,grocery,credit,Somalia,web,1
TXN104596,164.08,60.0,21,cash_withdrawal,grocery,credit,Somalia,mobile ,0
TXN104597,31.71,33.0,1,purchase,travel,credit,Somalia,web,0
TXN104598,62.37,69.0,23,transfer,telecom,debit,Kenya,web,0
TXN104599,11232.449421369398,50.0,16,purchase,travel,credit,Somalia,web,0
TXN104600,26.57,65.0,11,transfer,grocery,debit,Somalia,mobile,0
TXN104601,183.56,36.0,23,cash_withdrawal,grocery,debit,Somalia,,0
TXN104602,287.96,38.0,16,purchase,electronics,debit,Djibouti,mobile,0
TXN104603,10007.656288003105,39.0,9,cash_withdrawal,grocery,debit,Kenya,mobile,0
TXN104604,166.97,,17,purchase,grocery,credit,Somalia,mobile,0
TXN104605,272.76,26.0,18,transfer,grocery,credit,Somalia,web,0
TXN104606,224.59,26.0,17,purchase,telecom,debit,Ethiopia,WEB,0
TXN104607,24.23,44.0,12,purchase,travel,credit,Somalia,web,0
TXN104608,375.63,34.0,13,cash_withdrawal,travel,credit,Djibouti,mobile,0
TXN104609,56.72,61.0,23,cash_withdrawal,telecom,debit,Somalia,web,0
TXN104610,49.72,74.0,15,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104611,7.74,62.0,17,transfer,telecom,debit,Kenya,mobile,0
TXN104612,79.9,25.0,17,cash_withdrawal,travel,debit,Kenya,web,0
TXN104613,13.85,33.0,15,purchase,travel,credit,Djibouti,web,0
TXN104614,34.29,35.0,16,transfer,grocery,credit,Ethiopia,mobile ,0
TXN104615,45.74,50.0,6,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104616,198.55,18.0,11,purchase,electronics,debit,Kenya,web,0
TXN104617,250.0,29.0,1,purchase,travel,debit,Ethiopia,mobile,0
TXN104618,43.22,23.0,9,transfer,telecom,credit,Somalia,web,0
TXN104619,234.82,58.0,4,purchase,travel,debit,Somalia,web,0
TXN104620,233.58,72.0,20,cash_withdrawal,grocery,credit,Somalia,mobile,0
TXN104621,173.6,22.0,2,purchase,travel,credit,Somalia,mobile,0
TXN104622,6325.817069035748,33.0,18,cash_withdrawal,,credit,Ethiopia,mobile,0
TXN104623,140.67,,12,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104624,348.1,66.0,11,transfer,telecom,debit,Somalia,web,0
TXN104625,11330.481223434574,,2,purchase,electronics,credit,Ethiopia,mobile,0
TXN104626,48.35,18.0,5,transfer,grocery,debit,Somalia,mobile,0
TXN104627,83.32,36.0,13,transfer,grocery,debit,Kenya,mobile,0
TXN104628,124.52,71.0,3,transfer,travel,debit,Ethiopia,mobile,0
TXN104629,85.74,25.0,12,cash_withdrawal,,debit,Somalia,web,0
TXN104630,15.33,20.0,18,cash_withdrawal,grocery,debit,Somalia,,0
TXN104631,44.89,42.0,17,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN104632,194.58,22.0,2,cash_withdrawal,telecom,credit,Kenya,mobile ,0
TXN104633,237.16,,19,purchase,,debit,Somalia,Mobile,0
TXN104634,17.72,57.0,5,purchase,travel,credit,Somalia,web,0
TXN104635,365.36,36.0,15,cash_withdrawal,travel,debit,Somalia,Web,0
TXN104636,47.85,35.0,19,cash_withdrawal,travel,credit,Kenya,web,0
TXN104637,130.28,67.0,23,purchase,telecom,credit,Somalia,web,0
TXN104638,167.23,70.0,2,transfer,travel,debit,Kenya,mobile,0
TXN104639,200.52,48.0,11,transfer,travel,credit,Kenya,web,0
TXN104640,349.7,50.0,18,cash_withdrawal,grocery,credit,Kenya,mobile,0
TXN104641,45.04,64.0,18,transfer,travel,debit,Ethiopia,web,0
TXN104642,234.66,,23,cash_withdrawal,electronics,debit,Somalia,,0
TXN104643,16.94,,3,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104644,146.51,56.0,0,cash_withdrawal,telecom,debit,Kenya,mobile,0
TXN104645,162.57,,1,purchase,,debit,Somalia,web,0
TXN104646,135.88,33.0,12,transfer,travel,debit,Kenya,mobile,0
TXN104647,34.89,64.0,12,purchase,,debit,Djibouti,web,0
TXN104648,247.67,55.0,1,transfer,travel,debit,Ethiopia,mobile,0
TXN104649,22.19,58.0,18,purchase,grocery,credit,Kenya,web,0
TXN104650,6.62,24.0,21,purchase,travel,debit,Ethiopia,mobile,0
TXN104651,151.67,31.0,23,cash_withdrawal,electronics,credit,Somalia,,0
TXN104652,77.43,60.0,15,cash_withdrawal,,debit,Somalia,web,0
TXN104653,226.93,70.0,11,purchase,electronics,debit,Somalia,web,0
TXN104654,58.02,,0,transfer,electronics,debit,Somalia,web,0
TXN104655,22.11,42.0,8,transfer,telecom,debit,Somalia,mobile,0
TXN104656,824.6955653874448,,1,cash_withdrawal,,credit,Ethiopia,web,1
TXN104657,95.53,55.0,9,cash_withdrawal,grocery,credit,Kenya,web,0
TXN104658,25.17,39.0,17,transfer,telecom,debit,Kenya,mobile,0
TXN104659,152.92,33.0,18,transfer,travel,credit,Somalia,web,0
TXN104660,85.88,,6,transfer,grocery,debit,Somalia,mobile,0
TXN104661,111.26,46.0,18,cash_withdrawal,electronics,credit,Ethiopia,mobile,0
TXN104662,74.14,33.0,23,transfer,telecom,debit,Kenya,Web,0
TXN104663,211.73,29.0,14,cash_withdrawal,,credit,Kenya,web,0
TXN104664,212.33,,8,purchase,grocery,credit,Ethiopia,mobile,0
TXN104665,505.6821752537242,54.0,23,purchase,telecom,credit,Kenya,web,1
TXN104666,10118.185493943874,44.0,23,purchase,telecom,debit,Kenya,mobile,1
TXN104667,219.05,42.0,19,transfer,grocery,credit,Somalia,Mobile,0
TXN104668,133.41,,19,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104669,143.29,25.0,3,transfer,telecom,credit,Kenya,mobile,0
TXN104670,54.12,73.0,5,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104671,253.71,22.0,3,transfer,telecom,debit,Kenya,mobile,0
TXN104672,155.08,29.0,4,purchase,travel,debit,Somalia,mobile,0
TXN104673,14.33,58.0,8,cash_withdrawal,electronics,credit,Somalia,web,0
TXN104674,62.86,20.0,11,transfer,travel,credit,Somalia,mobile ,0
TXN104675,260.99,,22,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104676,5.8,50.0,7,cash_withdrawal,grocery,debit,Ethiopia,mobile,0
TXN104677,390.59,74.0,20,transfer,telecom,debit,Somalia,mobile,0
TXN104678,136.42,39.0,4,transfer,electronics,credit,Kenya,web,0
TXN104679,119.76,67.0,10,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN104680,37.86,73.0,22,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104681,34.33,61.0,10,purchase,travel,credit,Somalia,,0
TXN104682,341.8,26.0,12,cash_withdrawal,travel,credit,Ethiopia,mobile,0
TXN104683,42.51,58.0,13,purchase,telecom,debit,Somalia,web,0
TXN104684,179.27,,7,purchase,travel,debit,Ethiopia,mobile ,0
TXN104685,59.93,67.0,17,purchase,,debit,Somalia,mobile,0
TXN104686,17.99,46.0,18,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104687,1.29,,11,purchase,electronics,credit,Kenya,mobile,0
TXN104688,94.3,44.0,11,cash_withdrawal,telecom,credit,Somalia,mobile,0
TXN104689,446.46,,17,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104690,55.28,62.0,9,transfer,grocery,credit,Somalia,mobile,0
TXN104691,53.03,34.0,6,cash_withdrawal,travel,debit,Somalia,mobile,0
TXN104692,50.61,73.0,17,cash_withdrawal,travel,credit,Somalia,mobile,0
TXN104693,88.21,51.0,11,purchase,travel,credit,Ethiopia,mobile,0
TXN104694,69.72,63.0,13,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104695,254.35,20.0,26,cash_withdrawal,travel,debit,Ethiopia,mobile,0
TXN104696,84.51,,15,transfer,telecom,debit,Somalia,,0
TXN104697,85.05,31.0,1,transfer,travel,credit,Somalia,mobile,0
TXN104698,17.87,20.0,17,purchase,telecom,credit,Somalia,web,0
TXN104699,487.12,40.0,11,purchase,electronics,credit,Somalia,WEB,0
TXN104700,34.52,56.0,15,transfer,telecom,debit,Somalia,mobile,0
TXN104701,9.14,47.0,12,transfer,telecom,debit,Somalia,web,0
TXN104702,130.57,67.0,19,cash_withdrawal,telecom,debit,Djibouti,mobile,0
TXN104703,108.57,62.0,16,purchase,travel,credit,Kenya,mobile,0
TXN104704,64.37,40.0,17,purchase,,credit,Kenya,Mobile,0
TXN104705,65.82,44.0,2,cash_withdrawal,grocery,debit,Somalia,web,0
TXN104706,184.49,71.0,22,cash_withdrawal,telecom,debit,Ethiopia,web,0
TXN104707,26.14,27.0,9,purchase,travel,debit,Somalia,web,0
TXN104708,205.94,,0,transfer,grocery,credit,Ethiopia,web,0
TXN104709,125.55,,5,transfer,electronics,credit,Somalia,web,0
TXN104710,65.15,,2,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104711,73.51,58.0,18,purchase,travel,debit,Djibouti,mobile,0
TXN104712,35.59,51.0,3,cash_withdrawal,electronics,debit,Somalia,mobile,0
TXN104713,167.37,72.0,19,transfer,electronics,credit,Ethiopia,web,0
TXN104714,86.31,54.0,22,transfer,electronics,credit,Somalia,web,0
TXN104715,46.43,39.0,2,cash_withdrawal,grocery,credit,Somalia,web,0
TXN104716,108.78,34.0,7,transfer,electronics,debit,Ethiopia,web,0
TXN104717,654.86,40.0,7,purchase,telecom,debit,Kenya,web,0
TXN104718,68.57,71.0,6,cash_withdrawal,telecom,debit,Kenya,web,0
TXN104719,304.13,53.0,1,cash_withdrawal,electronics,debit,Somalia,Mobile,0
TXN104720,50.78,66.0,20,cash_withdrawal,telecom,debit,Somalia,mobile,0
TXN104721,6.75,26.0,5,transfer,grocery,debit,Somalia,Mobile,0
TXN104722,27.42,69.0,15,purchase,travel,debit,Somalia,web,0
TXN104723,65.1,19.0,9,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104724,29.76,,3,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104725,0.03,73.0,12,transfer,travel,debit,Kenya,mobile,0
TXN104726,295.81,,9,purchase,,debit,Ethiopia,web,0
TXN104727,222.86,70.0,20,cash_withdrawal,electronics,credit,Somalia,mobile,0
TXN104728,162.71,39.0,13,transfer,telecom,debit,Ethiopia,web,0
TXN104729,22.04,60.0,8,cash_withdrawal,grocery,debit,Djibouti,web,0
TXN104730,15.39,30.0,10,transfer,telecom,credit,Somalia,mobile,0
TXN104731,8.4,25.0,22,purchase,telecom,debit,Somalia,mobile,0
TXN104732,6297.427992240723,18.0,17,transfer,grocery,credit,Somalia,mobile,0
TXN104733,317.08,34.0,10,cash_withdrawal,travel,credit,Kenya,web,0
TXN104734,453.3190177636904,29.0,3,cash_withdrawal,grocery,debit,Somalia,web,1
TXN104735,15.22,21.0,1,transfer,,debit,Kenya,web,0
TXN104736,86.19,,2,purchase,electronics,credit,Somalia,WEB,0
TXN104737,51.48,30.0,10,purchase,electronics,debit,Ethiopia,web,0
TXN104738,56.37,48.0,17,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104739,116.53,58.0,2,cash_withdrawal,,debit,Djibouti,web,0
TXN104740,152.21,,14,transfer,,credit,Somalia,mobile,0
TXN104741,14.07,40.0,10,transfer,grocery,credit,Somalia,mobile,0
TXN104742,4.35,5.0,10,transfer,electronics,debit,Somalia,web,0
TXN104743,620.71,22.0,19,purchase,,debit,Somalia,web,0
TXN104744,31.79,22.0,10,purchase,electronics,credit,Somalia,mobile,0
TXN104745,6.64,34.0,18,cash_withdrawal,grocery,credit,Djibouti,web,0
TXN104746,25.27,47.0,0,cash_withdrawal,travel,debit,Ethiopia,mobile,0
TXN104747,18.59077363600737,26.0,2,cash_withdrawal,travel,debit,Somalia,web,1
TXN104748,59.67,97.0,9,transfer,electronics,debit,Kenya,mobile,0
TXN104749,194.58,42.0,9,purchase,telecom,credit,Somalia,web,0
TXN104750,50.09,36.0,13,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104751,70.48,33.0,1,cash_withdrawal,travel,debit,Ethiopia,web,0
TXN104752,135.09,38.0,3,cash_withdrawal,electronics,credit,Djibouti,mobile,0
TXN104753,85.33,19.0,1,cash_withdrawal,grocery,debit,Somalia,Mobile,0
TXN104754,237.18,27.0,17,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104755,241.22,,12,cash_withdrawal,telecom,debit,Ethiopia,web,0
TXN104756,1.2,,18,purchase,grocery,debit,Somalia,web,0
TXN104757,180.63,32.0,4,cash_withdrawal,grocery,debit,Somalia,mobile,0
TXN104758,74.11,30.0,19,purchase,electronics,credit,Kenya,mobile,0
TXN104759,539.46,30.0,1,transfer,grocery,credit,Ethiopia,mobile,0
TXN104760,79.22,49.0,10,purchase,grocery,debit,Somalia,web,0
TXN104761,520.18,62.0,17,transfer,grocery,credit,Somalia,web,0
TXN104762,168.57,64.0,5,purchase,travel,debit,Kenya,web,0
TXN104763,34.3,63.0,22,purchase,grocery,credit,Kenya,web,0
TXN104764,92.77,25.0,9,cash_withdrawal,telecom,credit,Somalia,web,0
TXN104765,581.45,60.0,21,purchase,electronics,credit,Somalia,web,0
TXN104766,233.84,5.0,22,purchase,electronics,credit,Ethiopia,Web,0
TXN104767,12.29,73.0,16,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104768,147.05,53.0,21,transfer,travel,credit,Ethiopia,web,0
TXN104769,50.88,,10,cash_withdrawal,telecom,credit,Ethiopia,mobile,0
TXN104770,0.84,27.0,18,cash_withdrawal,grocery,credit,Ethiopia,web,0
TXN104771,62.0,48.0,16,cash_withdrawal,telecom,credit,Djibouti,mobile,0
TXN104772,32.11,50.0,23,transfer,,credit,Djibouti,mobile,0
TXN104773,205.02,46.0,3,purchase,grocery,credit,Kenya,mobile,0
TXN104774,49.38,22.0,23,purchase,electronics,credit,Kenya,web,0
TXN104775,210.9,30.0,13,cash_withdrawal,electronics,credit,Kenya,mobile,0
TXN104776,0.07,18.0,19,cash_withdrawal,electronics,debit,Kenya,mobile,0
TXN104777,44.15,40.0,3,purchase,telecom,debit,Somalia,mobile,0
TXN104778,33.12,57.0,13,purchase,telecom,debit,Somalia,,0
TXN104779,31.92,20.0,3,purchase,electronics,credit,Somalia,,0
TXN104780,8.47,20.0,5,transfer,electronics,debit,Somalia,mobile ,0
TXN104781,24.86,24.0,8,transfer,grocery,debit,Somalia,web,0
TXN104782,97.31,53.0,20,cash_withdrawal,electronics,debit,Ethiopia,web,0
TXN104783,41.33,,11,transfer,electronics,credit,Somalia,mobile,0
TXN104784,64.83,32.0,7,cash_withdrawal,electronics,debit,Somalia,web,0
TXN104785,56.76,57.0,23,purchase,electronics,debit,Kenya,mobile,0
TXN104786,250.4,20.0,3,purchase,telecom,debit,Somalia,mobile ,0
TXN104787,282.84,46.0,4,cash_withdrawal,electronics,debit,Ethiopia,mobile,0
TXN104788,81.5,47.0,5,purchase,travel,debit,Somalia,mobile,0
TXN104789,48.09,56.0,-2,cash_withdrawal,,debit,Somalia,web,0
TXN104790,13.55,35.0,18,cash_withdrawal,telecom,debit,Ethiopia,mobile,0
TXN104791,12784.492091546666,28.0,7,cash_withdrawal,travel,credit,Kenya,web,0
TXN104792,7.45,60.0,8,transfer,travel,debit,Ethiopia,web,0
TXN104793,42.4,66.0,14,cash_withdrawal,electronics,debit,Somalia,mobile,0
